participant_id,iteration,fs,accuracy,F1_accepted,F1_rejected,F1_average
,0,0.5,66.59333333333333,0.7560726281458404,0.4701279475520779,0.6131002878489591
,1554,0.5,66.11,0.7527540672649011,0.46146511997457496,0.607109593619738
