participant_id,iteration,fs,accuracy
60e0e480c45d13e3fc1aae6b,9,0.5,65.98333333333333
60e0e480c45d13e3fc1aae6b,10,0.5,66.03333333333333
6151f4af8af3c53428216391,0,0.5,66.25333333333333
6151f4af8af3c53428216391,1,0.5,66.48333333333333
6101c49c2727ad36a6c593af,0,0.5,66.21666666666667
6101c49c2727ad36a6c593af,1,0.5,66.36333333333333
60dc5726c777d9a0e550d1ca,0,0.5,65.97666666666666
60dc5726c777d9a0e550d1ca,1,0.5,66.08000000000001
60dc5726c777d9a0e550d1ca,2,0.5,66.43
60dc5726c777d9a0e550d1ca,3,0.5,66.27
60dc5726c777d9a0e550d1ca,4,0.5,66.31
60dc5726c777d9a0e550d1ca,5,0.5,66.35
60dc5726c777d9a0e550d1ca,6,0.5,66.20333333333333
60dc5726c777d9a0e550d1ca,7,0.5,66.01
60dc5726c777d9a0e550d1ca,8,0.5,66.41666666666667
60dc5726c777d9a0e550d1ca,9,0.5,66.30666666666667
60dc5726c777d9a0e550d1ca,10,0.5,66.20333333333333
60dc5726c777d9a0e550d1ca,11,0.5,66.13666666666667
60dc5726c777d9a0e550d1ca,12,0.5,66.06333333333333
60dc5726c777d9a0e550d1ca,13,0.5,66.03666666666666
60e46e73e4c4216e7dcbe325,0,0.5,66.07333333333332
60e46e73e4c4216e7dcbe325,1,0.5,66.20333333333333
60e46e73e4c4216e7dcbe325,2,0.5,65.94666666666666
60e46e73e4c4216e7dcbe325,3,0.5,66.45333333333333
60e46e73e4c4216e7dcbe325,4,0.5,66.28333333333333
60e46e73e4c4216e7dcbe325,5,0.5,66.21000000000001
60e46e73e4c4216e7dcbe325,6,0.5,66.13666666666667
60e46e73e4c4216e7dcbe325,7,0.5,66.27
5f256074297aac1d8ef7382d,0,0.5,66.15333333333334
5f256074297aac1d8ef7382d,1,0.5,66.04666666666667
5f256074297aac1d8ef7382d,2,0.5,66.44666666666666
5f256074297aac1d8ef7382d,3,0.5,65.93666666666667
5f256074297aac1d8ef7382d,4,0.5,66.02333333333334
5f256074297aac1d8ef7382d,5,0.5,66.32666666666667
5f256074297aac1d8ef7382d,6,0.5,65.92
60f724fd8ec131e82a00b129,0,0.5,66.07333333333332
60f724fd8ec131e82a00b129,1,0.5,66.09333333333333
60f724fd8ec131e82a00b129,2,0.5,66.05333333333333
60f724fd8ec131e82a00b129,3,0.5,66.08666666666667
60f724fd8ec131e82a00b129,4,0.5,66.07
60f724fd8ec131e82a00b129,5,0.5,66.07666666666667
60f724fd8ec131e82a00b129,6,0.5,66.39
60f724fd8ec131e82a00b129,7,0.5,66.23333333333333
60f724fd8ec131e82a00b129,8,0.5,66.09
60f724fd8ec131e82a00b129,9,0.5,66.23666666666666
60f724fd8ec131e82a00b129,10,0.5,66.25
60f724fd8ec131e82a00b129,11,0.5,66.09
60f724fd8ec131e82a00b129,12,0.5,65.82333333333334
60f724fd8ec131e82a00b129,13,0.5,66.38
5d66a40c141c9800016a08a2,0,0.5,66.33666666666667
5d66a40c141c9800016a08a2,1,0.5,66.10000000000001
5d66a40c141c9800016a08a2,2,0.5,65.89333333333333
5d66a40c141c9800016a08a2,3,0.5,65.98
5d66a40c141c9800016a08a2,4,0.5,66.00666666666667
5d66a40c141c9800016a08a2,5,0.5,66.19666666666667
5d66a40c141c9800016a08a2,6,0.5,66.21333333333334
5d66a40c141c9800016a08a2,7,0.5,65.73666666666666
5d66a40c141c9800016a08a2,8,0.5,65.93
5d66a40c141c9800016a08a2,9,0.5,65.61
5d66a40c141c9800016a08a2,10,0.5,65.63
5d66a40c141c9800016a08a2,11,0.5,65.74333333333333
5d66a40c141c9800016a08a2,12,0.5,65.76333333333334
5d66a40c141c9800016a08a2,13,0.5,65.61
5d66a40c141c9800016a08a2,14,0.5,65.72
5d66a40c141c9800016a08a2,15,0.5,65.71000000000001
5d66a40c141c9800016a08a2,16,0.5,65.79666666666667
