participant_id,iteration,fs,accuracy
,0,0.5,66.59333333333333
5e909231933994023e8b3c4d,0,0.5,66.15666666666667
5e909231933994023e8b3c4d,1,0.5,66.65333333333334
5e909231933994023e8b3c4d,2,0.5,66.17666666666666
5e909231933994023e8b3c4d,3,0.5,66.35
5e909231933994023e8b3c4d,4,0.5,66.35333333333332
5e909231933994023e8b3c4d,5,0.5,66.47
5e909231933994023e8b3c4d,6,0.5,65.97666666666666
5e909231933994023e8b3c4d,7,0.5,66.42
5e909231933994023e8b3c4d,8,0.5,66.15666666666667
5e909231933994023e8b3c4d,9,0.5,66.28666666666668
5e909231933994023e8b3c4d,10,0.5,65.87333333333333
5e909231933994023e8b3c4d,11,0.5,66.30333333333334
5e909231933994023e8b3c4d,12,0.5,66.0
5e909231933994023e8b3c4d,13,0.5,66.22
5e909231933994023e8b3c4d,14,0.5,65.67333333333333
5e909231933994023e8b3c4d,15,0.5,66.04333333333334
5e909231933994023e8b3c4d,16,0.5,65.82666666666667
5e909231933994023e8b3c4d,17,0.5,65.99333333333334
5e909231933994023e8b3c4d,18,0.5,66.28333333333333
5e909231933994023e8b3c4d,19,0.5,66.23666666666666
5e909231933994023e8b3c4d,20,0.5,66.14
5e909231933994023e8b3c4d,21,0.5,66.2
5e909231933994023e8b3c4d,22,0.5,66.30333333333334
5e909231933994023e8b3c4d,23,0.5,66.10666666666667
5e909231933994023e8b3c4d,24,0.5,66.3
5e909231933994023e8b3c4d,25,0.5,65.86666666666666
5e909231933994023e8b3c4d,26,0.5,66.21000000000001
5e909231933994023e8b3c4d,27,0.5,66.64666666666666
5e909231933994023e8b3c4d,28,0.5,66.33666666666667
5e909231933994023e8b3c4d,29,0.5,66.00333333333333
5e909231933994023e8b3c4d,30,0.5,66.28
5e909231933994023e8b3c4d,31,0.5,65.66666666666666
5e909231933994023e8b3c4d,32,0.5,65.88666666666667
5e909231933994023e8b3c4d,33,0.5,65.95666666666666
5e909231933994023e8b3c4d,34,0.5,65.61666666666667
5e909231933994023e8b3c4d,35,0.5,66.02
5e909231933994023e8b3c4d,36,0.5,66.06333333333333
5e909231933994023e8b3c4d,37,0.5,66.05
5e909231933994023e8b3c4d,38,0.5,65.68
5e909231933994023e8b3c4d,39,0.5,66.17333333333333
5e909231933994023e8b3c4d,40,0.5,65.91666666666667
5e909231933994023e8b3c4d,41,0.5,65.86
5e909231933994023e8b3c4d,42,0.5,66.16
5e909231933994023e8b3c4d,43,0.5,66.19333333333334
5e909231933994023e8b3c4d,44,0.5,66.02333333333334
5e909231933994023e8b3c4d,45,0.5,65.69666666666667
5e909231933994023e8b3c4d,46,0.5,65.67
5e909231933994023e8b3c4d,47,0.5,66.13
5e909231933994023e8b3c4d,48,0.5,65.71000000000001
5e909231933994023e8b3c4d,49,0.5,65.86999999999999
5e909231933994023e8b3c4d,50,0.5,65.86666666666666
5e909231933994023e8b3c4d,51,0.5,65.63333333333333
5e909231933994023e8b3c4d,52,0.5,66.00333333333333
5e909231933994023e8b3c4d,53,0.5,65.85333333333332
5e909231933994023e8b3c4d,54,0.5,65.89666666666668
5e909231933994023e8b3c4d,55,0.5,65.97333333333333
5e909231933994023e8b3c4d,56,0.5,65.68666666666667
5e909231933994023e8b3c4d,57,0.5,66.10333333333334
5e909231933994023e8b3c4d,58,0.5,66.22666666666667
5e909231933994023e8b3c4d,59,0.5,66.03333333333333
5e909231933994023e8b3c4d,60,0.5,65.92666666666666
5e909231933994023e8b3c4d,61,0.5,65.93
5e909231933994023e8b3c4d,62,0.5,65.99666666666667
5e909231933994023e8b3c4d,63,0.5,65.89333333333333
5e909231933994023e8b3c4d,64,0.5,65.77333333333333
5e909231933994023e8b3c4d,65,0.5,66.05333333333333
5e909231933994023e8b3c4d,66,0.5,65.81666666666666
5e909231933994023e8b3c4d,67,0.5,66.04666666666667
5e909231933994023e8b3c4d,68,0.5,66.00333333333333
5e909231933994023e8b3c4d,69,0.5,65.92333333333333
5e909231933994023e8b3c4d,70,0.5,65.78
5e909231933994023e8b3c4d,71,0.5,66.01333333333334
5e909231933994023e8b3c4d,72,0.5,66.21000000000001
5e909231933994023e8b3c4d,73,0.5,66.01666666666667
5e909231933994023e8b3c4d,74,0.5,66.24
5e909231933994023e8b3c4d,75,0.5,65.60000000000001
5e909231933994023e8b3c4d,76,0.5,66.14
5e909231933994023e8b3c4d,77,0.5,65.99000000000001
5e909231933994023e8b3c4d,78,0.5,65.59333333333333
5e909231933994023e8b3c4d,79,0.5,65.98
5e909231933994023e8b3c4d,80,0.5,66.07
5e909231933994023e8b3c4d,81,0.5,65.67666666666668
5e909231933994023e8b3c4d,82,0.5,65.68333333333334
5e909231933994023e8b3c4d,83,0.5,66.01666666666667
5e909231933994023e8b3c4d,84,0.5,65.84333333333333
5e909231933994023e8b3c4d,85,0.5,65.62666666666667
5e909231933994023e8b3c4d,86,0.5,66.00666666666667
5e909231933994023e8b3c4d,87,0.5,65.82666666666667
5e909231933994023e8b3c4d,88,0.5,65.90666666666667
5e909231933994023e8b3c4d,89,0.5,66.20333333333333
5e909231933994023e8b3c4d,90,0.5,65.96333333333332
5e909231933994023e8b3c4d,91,0.5,66.10333333333334
5e909231933994023e8b3c4d,92,0.5,66.06666666666666
5e909231933994023e8b3c4d,93,0.5,66.02666666666667
5fe100d9ece28c2fa6e9a5a1,0,0.5,66.26333333333334
5fe100d9ece28c2fa6e9a5a1,1,0.5,66.01
5fe100d9ece28c2fa6e9a5a1,2,0.5,66.3
5fe100d9ece28c2fa6e9a5a1,3,0.5,66.39666666666668
5fe100d9ece28c2fa6e9a5a1,4,0.5,66.26333333333334
5fe100d9ece28c2fa6e9a5a1,5,0.5,65.91
5fe100d9ece28c2fa6e9a5a1,6,0.5,66.37333333333333
5fe100d9ece28c2fa6e9a5a1,7,0.5,66.22666666666667
5fe100d9ece28c2fa6e9a5a1,8,0.5,66.14
5fe100d9ece28c2fa6e9a5a1,9,0.5,65.96666666666667
5fe100d9ece28c2fa6e9a5a1,10,0.5,66.10000000000001
5fe100d9ece28c2fa6e9a5a1,11,0.5,66.40666666666667
5fe100d9ece28c2fa6e9a5a1,12,0.5,66.14
5fe100d9ece28c2fa6e9a5a1,13,0.5,66.10000000000001
5fe100d9ece28c2fa6e9a5a1,14,0.5,66.26666666666667
5fe100d9ece28c2fa6e9a5a1,15,0.5,66.16666666666666
5fe100d9ece28c2fa6e9a5a1,16,0.5,66.34666666666666
5fe100d9ece28c2fa6e9a5a1,17,0.5,65.96333333333332
5fe100d9ece28c2fa6e9a5a1,18,0.5,66.23666666666666
5fe100d9ece28c2fa6e9a5a1,19,0.5,66.14999999999999
5fe100d9ece28c2fa6e9a5a1,20,0.5,65.85333333333332
5fe100d9ece28c2fa6e9a5a1,21,0.5,66.20666666666666
5fe100d9ece28c2fa6e9a5a1,22,0.5,66.34333333333333
5fe100d9ece28c2fa6e9a5a1,23,0.5,65.97333333333333
5fe100d9ece28c2fa6e9a5a1,24,0.5,66.03
5fe100d9ece28c2fa6e9a5a1,25,0.5,66.07666666666667
5fe100d9ece28c2fa6e9a5a1,26,0.5,66.10666666666667
5fe100d9ece28c2fa6e9a5a1,27,0.5,66.22333333333333
5fe100d9ece28c2fa6e9a5a1,28,0.5,66.25
5fe100d9ece28c2fa6e9a5a1,29,0.5,66.11666666666667
5fe100d9ece28c2fa6e9a5a1,30,0.5,66.18
5fe100d9ece28c2fa6e9a5a1,31,0.5,65.99000000000001
5fe100d9ece28c2fa6e9a5a1,32,0.5,65.91
5fe100d9ece28c2fa6e9a5a1,33,0.5,66.17333333333333
5fe100d9ece28c2fa6e9a5a1,34,0.5,66.22
5fe100d9ece28c2fa6e9a5a1,35,0.5,66.27333333333333
5fe100d9ece28c2fa6e9a5a1,36,0.5,66.19333333333334
5fe100d9ece28c2fa6e9a5a1,37,0.5,65.91
5fe100d9ece28c2fa6e9a5a1,38,0.5,65.83333333333333
5fe100d9ece28c2fa6e9a5a1,39,0.5,66.12333333333333
5fe100d9ece28c2fa6e9a5a1,40,0.5,66.02333333333334
5fe100d9ece28c2fa6e9a5a1,41,0.5,65.88666666666667
5fe100d9ece28c2fa6e9a5a1,42,0.5,66.21666666666667
