participant_id,iteration,fs,consistency_10,consistency_100,theil_index,CMA_consistency_10,CMA_consistency_100,CMA_theil_index
,0,0.5,0.5877166666666667,0.5315716666666667,0.3006209622009327,,,
5c48be0496d59b000183e68d,0,0.5,0.5869599999999999,0.5299103333333333,0.3051402315210105,0.5869599999999999,0.5299103333333333,0.3051402315210105
5c48be0496d59b000183e68d,1,0.5,0.5856933333333333,0.5290883333333334,0.3088102333148791,0.5863266666666667,0.5294993333333333,0.3069752324179448
5c48be0496d59b000183e68d,2,0.5,0.5832233333333334,0.5271319999999999,0.3130068973865684,0.5852922222222222,0.5287102222222222,0.308985787407486
5c48be0496d59b000183e68d,3,0.5,0.58285,0.5295806666666667,0.3046297378404648,0.5846816666666667,0.5289278333333334,0.3078967750157307
5c48be0496d59b000183e68d,4,0.5,0.5865433333333333,0.5298396666666667,0.3035076617264229,0.585054,0.5291102000000001,0.30701895235786913
5c83f171fff8430001e997b4,0,0.5,0.5869599999999999,0.5299103333333333,0.3051402315210105,0.5869599999999999,0.5299103333333333,0.3051402315210105
5c83f171fff8430001e997b4,1,0.5,0.58623,0.5293176666666667,0.3059457055302446,0.586595,0.529614,0.30554296852562757
5c83f171fff8430001e997b4,2,0.5,0.5863733333333334,0.530046,0.3067132126444417,0.5865211111111112,0.5297580000000001,0.30593304989856557
5c83f171fff8430001e997b4,3,0.5,0.58613,0.5295440000000001,0.304446495593405,0.5864233333333333,0.5297045,0.30556141132227543
5c83f171fff8430001e997b4,4,0.5,0.58587,0.530874,0.3048882605528761,0.5863126666666667,0.5299384,0.3054267811683956
5c83f171fff8430001e997b4,5,0.5,0.5885033333333334,0.532082,0.3024458086093845,0.5866777777777777,0.5302956666666666,0.3049299524085604
5c83f171fff8430001e997b4,6,0.5,0.5869866666666668,0.529827,0.3050223201181901,0.5867219047619049,0.5302287142857143,0.3049431477956504
5c83f171fff8430001e997b4,7,0.5,0.58392,0.5282666666666667,0.3106270444203276,0.5863716666666667,0.5299834583333334,0.305653634873735
5c83f171fff8430001e997b4,8,0.5,0.5869033333333333,0.5306616666666667,0.3082156026082049,0.5864307407407408,0.5300588148148148,0.3059382979553428
5c83f171fff8430001e997b4,9,0.5,0.5856966666666665,0.5300373333333332,0.3059277247525859,0.5863573333333333,0.5300566666666666,0.3059372406350671
5c83f171fff8430001e997b4,10,0.5,0.5866866666666668,0.5302173333333333,0.3033885873897212,0.5863872727272728,0.5300712727272727,0.3057055448854902
5c83f171fff8430001e997b4,11,0.5,0.5859566666666667,0.530162,0.3053381541192355,0.5863513888888889,0.5300788333333334,0.3056749289883023
5c83f171fff8430001e997b4,12,0.5,0.58379,0.5277350000000001,0.3106162976720978,0.586154358974359,0.5298985384615384,0.3060550342716712
5c69824b98f65b0001353794,0,0.5,0.5870666666666666,0.5302580000000001,0.3074765230867383,0.5870666666666666,0.5302580000000001,0.3074765230867383
5c69824b98f65b0001353794,1,0.5,0.5882499999999999,0.5314603333333334,0.3035865324219345,0.5876583333333333,0.5308591666666668,0.3055315277543364
5c69824b98f65b0001353794,2,0.5,0.5863266666666667,0.527511,0.3086515503696854,0.5872144444444444,0.5297431111111112,0.3065715352927861
5c69824b98f65b0001353794,3,0.5,0.5861400000000001,0.5292176666666666,0.3092377652791429,0.5869458333333333,0.52961175,0.30723809278937525
5c69824b98f65b0001353794,4,0.5,0.5860333333333334,0.5290666666666667,0.3094551315016779,0.5867633333333334,0.5295027333333333,0.3076815005318358
5c69824b98f65b0001353794,5,0.5,0.5854733333333333,0.5283506666666666,0.3087500513271873,0.5865483333333333,0.5293107222222222,0.307859592331061
5c69824b98f65b0001353794,6,0.5,0.5854533333333334,0.528259,0.3083948718755447,0.5863919047619047,0.5291604761904762,0.30793606083741587
5c69824b98f65b0001353794,7,0.5,0.5865366666666667,0.5276796666666668,0.3099603754627301,0.58641,0.528975375,0.30818910016558015
5c69824b98f65b0001353794,8,0.5,0.5858699999999999,0.5285373333333333,0.311420099438016,0.5863499999999999,0.5289267037037038,0.30854810008473965
5c69824b98f65b0001353794,9,0.5,0.5858133333333333,0.529074,0.3074846618017489,0.5862963333333333,0.5289414333333333,0.3084417562564406
5c69824b98f65b0001353794,10,0.5,0.5847066666666667,0.5270006666666667,0.3121283254085715,0.5861518181818183,0.528765,0.30877689890663435
5c69824b98f65b0001353794,11,0.5,0.58559,0.5287933333333334,0.30855832626711,0.586105,0.5287673611111111,0.30875868452000726
5c69824b98f65b0001353794,12,0.5,0.58633,0.5293233333333334,0.306634876396163,0.5861223076923078,0.5288101282051282,0.308595314664327
5c69824b98f65b0001353794,13,0.5,0.5882366666666666,0.5292816666666667,0.3070864364244736,0.5862733333333334,0.5288438095238096,0.3084875376471946
5c69824b98f65b0001353794,14,0.5,0.5875866666666667,0.5300123333333333,0.3042554739496712,0.5863608888888889,0.5289217111111112,0.3082054000673597
5c69824b98f65b0001353794,15,0.5,0.58748,0.5305076666666667,0.304087134171768,0.5864308333333333,0.5290208333333334,0.3079480084488852
5c69824b98f65b0001353794,16,0.5,0.5862866666666666,0.5300486666666666,0.3048570086295927,0.5864223529411765,0.529081294117647,0.30776618493010327
5c69824b98f65b0001353794,17,0.5,0.5862466666666667,0.5306153333333333,0.3038748379449503,0.5864125925925926,0.5291665185185185,0.30754999898648366
5c69824b98f65b0001353794,18,0.5,0.5884466666666667,0.5305570000000001,0.3063051435583343,0.5865196491228071,0.529239701754386,0.307484480279739
5c69824b98f65b0001353794,19,0.5,0.5865633333333333,0.531018,0.3035456528327722,0.5865218333333333,0.5293286166666666,0.30728753890739063
5c69824b98f65b0001353794,20,0.5,0.5874633333333334,0.5299436666666667,0.3063194421727149,0.5865666666666667,0.5293579047619048,0.30724143906288226
5c69824b98f65b0001353794,21,0.5,0.5850066666666667,0.529651,0.3059533111825778,0.5864957575757576,0.5293712272727272,0.3071828877955957
5c69824b98f65b0001353794,22,0.5,0.5868333333333333,0.5306893333333333,0.304627455000345,0.5865104347826087,0.529428536231884,0.3070717820218891
5c69824b98f65b0001353794,23,0.5,0.5870166666666667,0.5296339999999999,0.3076658245811063,0.5865315277777777,0.5294370972222222,0.30709653379518986
5c69824b98f65b0001353794,24,0.5,0.5872233333333333,0.5303503333333333,0.3063038884587016,0.5865592000000001,0.5294736266666668,0.30706482798173035
5c69824b98f65b0001353794,25,0.5,0.5873900000000001,0.5308520000000001,0.3021088907148744,0.5865911538461538,0.5295266410256411,0.3068742150099282
5c69824b98f65b0001353794,26,0.5,0.58605,0.529844,0.3071733341389671,0.5865711111111112,0.5295383950617284,0.30688529349618887
5c69824b98f65b0001353794,27,0.5,0.5883833333333333,0.5305203333333333,0.3061563338352323,0.5866358333333334,0.5295734642857143,0.3068592592225833
5c69824b98f65b0001353794,28,0.5,0.58856,0.5294013333333334,0.3082118246640406,0.586702183908046,0.5295675287356322,0.30690589941021973
5c69824b98f65b0001353794,29,0.5,0.5855166666666667,0.5286770000000001,0.3092780537741312,0.5866626666666667,0.5295378444444444,0.30698497122235013
5c69824b98f65b0001353794,30,0.5,0.58744,0.530896,0.3053356995684789,0.5866877419354839,0.5295816559139785,0.30693176891093493
5c69824b98f65b0001353794,31,0.5,0.5881566666666667,0.53057,0.3054411764833118,0.5867336458333333,0.5296125416666667,0.3068851878975717
5c69824b98f65b0001353794,32,0.5,0.58696,0.5307949999999999,0.3069507380198678,0.5867405050505051,0.5296483737373737,0.306887174264914
5c69824b98f65b0001353794,33,0.5,0.58918,0.5317973333333335,0.3026562630550072,0.5868122549019608,0.5297115784313725,0.30676273569991674
5c69824b98f65b0001353794,34,0.5,0.58769,0.5295373333333333,0.3083426265858082,0.5868373333333334,0.5297066,0.30680787543951366
5c69824b98f65b0001353794,35,0.5,0.5867899999999999,0.5291816666666667,0.306236612197258,0.5868360185185185,0.5296920185185185,0.30679200701611764
5c69824b98f65b0001353794,36,0.5,0.5877766666666666,0.5301623333333334,0.306069403815576,0.5868614414414414,0.5297047297297297,0.3067724771998868
5c69824b98f65b0001353794,37,0.5,0.5872933333333333,0.529163,0.3061228246411961,0.5868728070175439,0.5296904736842105,0.30675538107992123
5c69824b98f65b0001353794,38,0.5,0.5856466666666666,0.5277546666666666,0.310702184911254,0.5868413675213675,0.5296408376068376,0.30685658117816056
5c69824b98f65b0001353794,39,0.5,0.5873566666666666,0.530284,0.3048773478042936,0.58685425,0.5296569166666667,0.30680710034381387
5c69824b98f65b0001353794,40,0.5,0.5864433333333333,0.5293233333333334,0.3051477983674523,0.5868442276422764,0.529648780487805,0.3067666295639026
5c69824b98f65b0001353794,41,0.5,0.5872966666666666,0.5297173333333334,0.3067282120227533,0.586855,0.5296504126984127,0.30676571486054194
5c69824b98f65b0001353794,42,0.5,0.58451,0.5279633333333333,0.311202638089865,0.5868004651162791,0.5296111782945737,0.30686889912168896
5c69824b98f65b0001353794,43,0.5,0.58645,0.5295886666666667,0.3059214238331552,0.5867925,0.5296106666666667,0.30684736559240416
5c69824b98f65b0001353794,44,0.5,0.58613,0.5283043333333333,0.3119645864797615,0.5867777777777778,0.5295816370370371,0.30696108161212315
5c69824b98f65b0001353794,45,0.5,0.5849933333333334,0.5292206666666666,0.3070221243684375,0.5867389855072463,0.5295737898550724,0.3069624086285648
5c69824b98f65b0001353794,46,0.5,0.5874466666666667,0.5286273333333333,0.3119375416038334,0.5867540425531915,0.5295536524822695,0.3070682625216556
5c69824b98f65b0001353794,47,0.5,0.58856,0.5301396666666667,0.3052339414798439,0.5867916666666667,0.5295658611111111,0.30703004749995116
