participant_id,iteration,fs,consistency_10,consistency_100,theil_index,CMA_consistency_10,CMA_consistency_100,CMA_theil_index
,0,0.5,0.6734933333333333,0.6191753333333334,0.300479047812362,,,
5fe100d9ece28c2fa6e9a5a1,0,0.5,0.67858,0.6222926666666667,0.308816851479683,0.67858,0.6222926666666667,0.308816851479683
60f5bcf96cd0848f008e3902,0,0.5,0.6757500000000001,0.620665,0.30763689911164593,0.6757500000000001,0.620665,0.30763689911164593
6120211d8e1eab16fcb7ad69,0,0.5,0.6869833333333333,0.6288573333333333,0.3139125189530158,0.6869833333333333,0.6288573333333333,0.3139125189530158
6120211d8e1eab16fcb7ad69,1,0.5,0.68295,0.6256536666666667,0.3084689479057899,0.6849666666666666,0.6272555,0.31119073342940284
6120211d8e1eab16fcb7ad69,2,0.5,0.6859,0.6280506666666668,0.31621683598829203,0.6852777777777778,0.6275205555555555,0.31286610094903256
6120211d8e1eab16fcb7ad69,3,0.5,0.68784,0.6298269999999999,0.3161340417100574,0.6859183333333333,0.6280971666666666,0.31368308613928875
6120211d8e1eab16fcb7ad69,4,0.5,0.67605,0.6210176666666667,0.30728824860270004,0.6839446666666666,0.6266812666666667,0.31240411863197104
6120211d8e1eab16fcb7ad69,5,0.5,0.6829666666666667,0.624232,0.3170366153419226,0.6837816666666666,0.6262730555555556,0.31317620141696295
6120211d8e1eab16fcb7ad69,6,0.5,0.68997,0.632643,0.31031457593713757,0.6846657142857142,0.6271830476190476,0.31276739777698787
6120211d8e1eab16fcb7ad69,7,0.5,0.68548,0.6264593333333333,0.32326044678877885,0.6847675,0.6270925833333333,0.3140790289034618
6120211d8e1eab16fcb7ad69,8,0.5,0.68546,0.6277583333333333,0.3208946881359995,0.6848444444444444,0.6271665555555556,0.31483632437374376
6120211d8e1eab16fcb7ad69,9,0.5,0.6854100000000001,0.6256533333333334,0.3169963344093499,0.684901,0.6270152333333333,0.3150523253773044
6120211d8e1eab16fcb7ad69,10,0.5,0.68636,0.628355,0.32091703352418904,0.6850336363636363,0.6271370303030303,0.31558548066338477
6120211d8e1eab16fcb7ad69,11,0.5,0.6850533333333333,0.627677,0.31064451482482774,0.6850352777777777,0.6271820277777778,0.3151737335101717
6120211d8e1eab16fcb7ad69,12,0.5,0.6836566666666667,0.6273913333333334,0.31155634847895713,0.6849292307692308,0.6271981282051282,0.3148954731231552
6120211d8e1eab16fcb7ad69,13,0.5,0.6851433333333334,0.6276636666666666,0.314339340383983,0.6849445238095238,0.627231380952381,0.31485574935607147
60e0e480c45d13e3fc1aae6b,0,0.5,0.67843,0.622587,0.3087700043945482,0.67843,0.622587,0.3087700043945482
6151f4af8af3c53428216391,0,0.5,0.6743333333333333,0.6192396666666666,0.30974388633547784,0.6743333333333333,0.6192396666666666,0.30974388633547784
6151f4af8af3c53428216391,1,0.5,0.6786533333333333,0.6227253333333334,0.30932743887272884,0.6764933333333334,0.6209825,0.30953566260410337
6151f4af8af3c53428216391,2,0.5,0.6780666666666666,0.6222513333333334,0.30660623702490364,0.6770177777777778,0.6214054444444445,0.3085591874110368
6151f4af8af3c53428216391,3,0.5,0.6772866666666667,0.6217093333333333,0.3132973561500105,0.6770849999999999,0.6214814166666667,0.3097437295957802
6151f4af8af3c53428216391,4,0.5,0.6788000000000001,0.621776,0.3087774523038019,0.677428,0.6215403333333334,0.30955047413738457
6101c49c2727ad36a6c593af,0,0.5,0.6782566666666667,0.6224613333333333,0.3055593694677672,0.6782566666666667,0.6224613333333333,0.3055593694677672
60dc5726c777d9a0e550d1ca,0,0.5,0.6773266666666666,0.6196816666666667,0.3095688762563649,0.6773266666666666,0.6196816666666667,0.3095688762563649
60dc5726c777d9a0e550d1ca,1,0.5,0.6760600000000001,0.621285,0.3067052488115043,0.6766933333333334,0.6204833333333333,0.3081370625339346
60e46e73e4c4216e7dcbe325,0,0.5,0.6768266666666667,0.622224,0.31283081776696003,0.6768266666666667,0.622224,0.31283081776696003
60e46e73e4c4216e7dcbe325,1,0.5,0.6767833333333333,0.6203293333333333,0.3077620368973661,0.676805,0.6212766666666667,0.31029642733216306
60e46e73e4c4216e7dcbe325,2,0.5,0.6798766666666667,0.623122,0.30107731055338405,0.6778288888888889,0.6218917777777778,0.3072233884059034
5f256074297aac1d8ef7382d,0,0.5,0.6791666666666667,0.6228463333333334,0.30933771515698055,0.6791666666666667,0.6228463333333334,0.30933771515698055
5f256074297aac1d8ef7382d,1,0.5,0.6781366666666666,0.6221413333333333,0.3053059019714031,0.6786516666666667,0.6224938333333334,0.30732180856419183
5f256074297aac1d8ef7382d,2,0.5,0.6798333333333333,0.6234999999999999,0.30989602602000116,0.6790455555555556,0.6228292222222223,0.3081798810494616
5f256074297aac1d8ef7382d,3,0.5,0.67801,0.6217763333333334,0.3097576672359881,0.6787866666666666,0.622566,0.3085743275960932
5f256074297aac1d8ef7382d,4,0.5,0.68123,0.6234253333333333,0.3108113312822741,0.6792753333333333,0.6227378666666666,0.3090217283333294
5f256074297aac1d8ef7382d,5,0.5,0.67823,0.6226263333333333,0.3118220057193111,0.6791011111111112,0.6227192777777778,0.309488441230993
5f256074297aac1d8ef7382d,6,0.5,0.6768566666666667,0.6207386666666665,0.3081583007067298,0.6787804761904762,0.6224363333333333,0.30929842115609824
5f256074297aac1d8ef7382d,7,0.5,0.6786933333333334,0.621642,0.3106840513041412,0.6787695833333334,0.6223370416666667,0.3094716249246036
