Feature,DemographicParityRatio,ConditionalDemographicDisparity,EqualOpportunityDifference,AverageOddsDifference,PredictiveParity,fs,iteration,participant_id,CMA_DemographicParityRatio,CMA_ConditionalDemographicDisparity,CMA_EqualOpportunityDifference,CMA_AverageOddsDifference,CMA_PredictiveParity
REGION_RATING_CLIENT,0.5359922448846006,0.0007600987637663,-0.3340320686719261,-0.3815732214379099,-0.073691848197488,0.5,4,5c48be0496d59b000183e68d,0.5284149172089545,-0.0022218365038714997,-0.344824355728733,-0.3876165953247147,-0.07794246847693713
REGION_RATING_CLIENT_W_CITY,0.5110551943482788,-0.0005581124509371,-0.3538533721102728,-0.3990382192889141,-0.0772992902016652,0.5,4,5c48be0496d59b000183e68d,0.5025484008444147,-0.003132867308345525,-0.36615120763947107,-0.4072554628943842,-0.08192822959779618
OBS_30_CNT_SOCIAL_CIRCLE,0.9380131123084045,-0.0033550778261159,-0.0194293266988027,-0.053922756325309,-0.0241934003817354,0.5,4,5c48be0496d59b000183e68d,0.9376347804976067,-0.004735962521309724,-0.03467365417043765,-0.05186876634548347,-0.0192995671841821
DEF_30_CNT_SOCIAL_CIRCLE,0.699212887344149,-0.017885435093514,-0.1649250311404432,-0.1576088236601221,-0.0444381755707186,0.5,4,5c48be0496d59b000183e68d,0.6882145478923143,-0.01860766081218745,-0.17268971730785448,-0.16467186249967813,-0.043173885155800125
OBS_60_CNT_SOCIAL_CIRCLE,0.956601464046996,-0.0031053029637043,-0.0152516772875033,-0.0352822182129934,-0.0161033914077819,0.5,4,5c48be0496d59b000183e68d,0.9465206976898771,-0.0043797739937953255,-0.03298691940711255,-0.038271791563543926,-0.012847969899361576
DEF_60_CNT_SOCIAL_CIRCLE,0.6362891532762627,-0.0130333340730808,-0.2103134213997843,-0.1840165755747601,-0.0762828161905488,0.5,4,5c48be0496d59b000183e68d,0.6263966802215374,-0.01343572102845595,-0.21638608294893671,-0.19085256466713604,-0.0735223352233213
CODE_GENDER,0.7701166300660164,-0.0392264915164062,-0.1347898362023849,-0.1430918129152957,-0.0195405344587644,0.5,5,5c48be0496d59b000183e68d,0.7617145464110402,-0.0407892249648278,-0.14217597500153065,-0.14812995504377668,-0.01994549873139764
NAME_FAMILY_STATUS,0.6571250129670916,-0.0492934612995318,-0.2170707796688132,-0.267105470951177,-0.0325556448063208,0.5,5,5c48be0496d59b000183e68d,0.655230938226968,-0.04582303006381187,-0.21522920990137134,-0.27262388927745723,-0.03946417723171168
AGE,0.4697476915502147,0.0008621236037734,-0.3777093279942502,-0.4435306279019652,-0.0674712325706751,0.5,5,5c48be0496d59b000183e68d,0.45395212545729746,-0.00022678467233529996,-0.3999342882078135,-0.44318289471916505,-0.07623698128404525
REGION_RATING_CLIENT,0.535440823767672,0.0005348940605125,-0.3447762159080396,-0.3776247899447219,-0.0872349804599748,0.5,5,5c48be0496d59b000183e68d,0.529820098520698,-0.0016704903909947,-0.3448147277645943,-0.38561823424871616,-0.07980097087354467
REGION_RATING_CLIENT_W_CITY,0.5095636067690062,-0.0008414829069113,-0.3643419477477291,-0.3996032644524477,-0.0898464268633005,0.5,5,5c48be0496d59b000183e68d,0.503951442029333,-0.0026745904280586798,-0.3657893556611227,-0.4057250232059969,-0.08351186905089704
OBS_30_CNT_SOCIAL_CIRCLE,0.9759519876613044,-0.0029188664411906,-0.0372337443700697,-0.0690737420407923,-0.0456014501137722,0.5,5,5c48be0496d59b000183e68d,0.9452982219303463,-0.004372543305285899,-0.03518567221036406,-0.055309761484545236,-0.02455994377010012
DEF_30_CNT_SOCIAL_CIRCLE,0.6840988827481115,-0.018864807773274,-0.1916153739171143,-0.160171636904397,-0.0673626071896252,0.5,5,5c48be0496d59b000183e68d,0.6873914148634738,-0.01865909020440476,-0.17647484862970644,-0.1637718173806219,-0.04801162956256514
OBS_60_CNT_SOCIAL_CIRCLE,0.9759024835274744,-0.0027566175365617,-0.031320793602701,-0.0592931833549074,-0.0383348886815091,0.5,5,5c48be0496d59b000183e68d,0.9523970548573966,-0.0040551427023486,-0.032653694246230235,-0.04247606992181662,-0.01794535365579108
DEF_60_CNT_SOCIAL_CIRCLE,0.5892742161187573,-0.0147857783284573,-0.2567121125790348,-0.2086379146638436,-0.0941984979043146,0.5,5,5c48be0496d59b000183e68d,0.6189721874009814,-0.013705732488456222,-0.2244512888749563,-0.19440963466647757,-0.07765756775951996
CODE_GENDER,0.7587777074883092,-0.0409950512215808,-0.1401744736337715,-0.1521229232367058,-0.0148837428943015,0.5,1,5c83f171fff8430001e997b4,0.7587777074883092,-0.0409950512215808,-0.1401744736337715,-0.1521229232367058,-0.0148837428943015
NAME_FAMILY_STATUS,0.6575534153557496,-0.0416276846099621,-0.2130660098702839,-0.2608925597361229,-0.0436852914495955,0.5,1,5c83f171fff8430001e997b4,0.6575534153557496,-0.0416276846099621,-0.2130660098702839,-0.2608925597361229,-0.0436852914495955
AGE,0.4927708038100281,0.0017533233610537,-0.373422437095021,-0.4021542046016532,-0.1014362657091562,0.5,1,5c83f171fff8430001e997b4,0.4927708038100281,0.0017533233610537,-0.373422437095021,-0.4021542046016532,-0.1014362657091562
REGION_RATING_CLIENT,0.5252909483678715,-7.710379144224362e-05,-0.3474413685301497,-0.3885326253742246,-0.0747342088805503,0.5,1,5c83f171fff8430001e997b4,0.5252909483678715,-7.710379144224362e-05,-0.3474413685301497,-0.3885326253742246,-0.0747342088805503
REGION_RATING_CLIENT_W_CITY,0.4974140820955527,-0.0016577526312433,-0.3703697953860961,-0.4101921838225787,-0.0778945264615531,0.5,1,5c83f171fff8430001e997b4,0.4974140820955527,-0.0016577526312433,-0.3703697953860961,-0.4101921838225787,-0.0778945264615531
OBS_30_CNT_SOCIAL_CIRCLE,0.9363903261732236,-0.0078966664503101,-0.0347190622137787,-0.0564883061323389,-0.0230667576140116,0.5,1,5c83f171fff8430001e997b4,0.9363903261732236,-0.0078966664503101,-0.0347190622137787,-0.0564883061323389,-0.0230667576140116
DEF_30_CNT_SOCIAL_CIRCLE,0.7103158894424638,-0.0171387168133474,-0.1487186059113262,-0.1537652580918087,-0.0332881507154868,0.5,1,5c83f171fff8430001e997b4,0.7103158894424638,-0.0171387168133474,-0.1487186059113262,-0.1537652580918087,-0.0332881507154868
OBS_60_CNT_SOCIAL_CIRCLE,0.937878148506026,-0.0075164154233463,-0.0351098499124303,-0.0454578362720223,-0.0148169612672655,0.5,1,5c83f171fff8430001e997b4,0.937878148506026,-0.0075164154233463,-0.0351098499124303,-0.0454578362720223,-0.0148169612672655
DEF_60_CNT_SOCIAL_CIRCLE,0.6839725156155176,-0.0112631162234599,-0.1750636886330505,-0.1550435197201174,-0.0778069318071336,0.5,1,5c83f171fff8430001e997b4,0.6839725156155176,-0.0112631162234599,-0.1750636886330505,-0.1550435197201174,-0.0778069318071336
CODE_GENDER,0.7601799831685043,-0.0406736557024703,-0.1389478659307026,-0.1506589026829783,-0.0148096033762843,0.5,2,5c83f171fff8430001e997b4,0.7594788453284067,-0.04083435346202555,-0.13956116978223704,-0.15139091295984203,-0.0148466731352929
NAME_FAMILY_STATUS,0.6645033004256305,-0.0417735343211454,-0.2083383164673413,-0.2616330737621023,-0.0453315408036726,0.5,2,5c83f171fff8430001e997b4,0.6610283578906901,-0.04170060946555375,-0.2107021631688126,-0.2612628167491126,-0.044508416126634046
AGE,0.4558445937562493,0.0013024558051854,-0.3898427961438963,-0.4530838262918005,-0.0647132801646912,0.5,2,5c83f171fff8430001e997b4,0.4743076987831387,0.00152788958311955,-0.38163261661945863,-0.42761901544672687,-0.0830747729369237
REGION_RATING_CLIENT,0.5178788007359436,0.0002911026132234,-0.3592316129482903,-0.393653140221292,-0.0770816541044524,0.5,2,5c83f171fff8430001e997b4,0.5215848745519076,0.00010699941089057819,-0.35333649073922,-0.39109288279775833,-0.07590793149250136
REGION_RATING_CLIENT_W_CITY,0.4930025891589409,-0.000351315243165,-0.3796138175620897,-0.4135271936235741,-0.0813500493432515,0.5,2,5c83f171fff8430001e997b4,0.4952083356272468,-0.00100453393720415,-0.3749918064740929,-0.41185968872307643,-0.0796222879024023
OBS_30_CNT_SOCIAL_CIRCLE,0.9438601893359868,-0.0066910415840044,-0.0408198778510234,-0.0313519887268025,-0.0077904911020025,0.5,2,5c83f171fff8430001e997b4,0.9401252577546052,-0.00729385401715725,-0.037769470032401053,-0.0439201474295707,-0.01542862435800705
DEF_30_CNT_SOCIAL_CIRCLE,0.6481553837736868,-0.020817671093792,-0.2000060988909519,-0.1862543548516665,-0.0395407458991547,0.5,2,5c83f171fff8430001e997b4,0.6792356366080753,-0.0189781939535697,-0.17436235240113906,-0.17000980647173758,-0.03641444830732075
OBS_60_CNT_SOCIAL_CIRCLE,0.9418809098090252,-0.0064398923179165,-0.0363051252937283,-0.0333446366251961,-0.0100720184536282,0.5,2,5c83f171fff8430001e997b4,0.9398795291575256,-0.0069781538706314,-0.035707487603079305,-0.0394012364486092,-0.012444489860446849
DEF_60_CNT_SOCIAL_CIRCLE,0.5816246106641154,-0.0149108228717587,-0.2393528817803084,-0.2176345911293822,-0.0560759168506689,0.5,2,5c83f171fff8430001e997b4,0.6327985631398165,-0.0130869695476093,-0.20720828520667944,-0.1863390554247498,-0.06694142432890125
CODE_GENDER,0.7616077905534663,-0.0404707417364596,-0.1378460134412046,-0.1505337113554644,-0.0150883612153674,0.5,3,5c83f171fff8430001e997b4,0.7601884937367599,-0.040713149553503566,-0.1389894510018929,-0.15110517909171617,-0.014927235828651067
NAME_FAMILY_STATUS,0.6575218903925055,-0.0412864610740718,-0.2098657428702851,-0.2789011945970141,-0.0340013746448519,0.5,3,5c83f171fff8430001e997b4,0.6598595353912953,-0.04156256000172643,-0.21042335640263676,-0.26714227603174645,-0.04100606896604
AGE,0.4548586466042327,0.0007484630911001,-0.3928761631813078,-0.4503962440188738,-0.0683564405097785,0.5,3,5c83f171fff8430001e997b4,0.46782468139017,0.0012680807524464,-0.3853804654734083,-0.43521142497077586,-0.07816866212787531
REGION_RATING_CLIENT,0.5257890531751069,-0.0010412768568959,-0.3480815809494683,-0.3879966546662781,-0.0784096822656147,0.5,3,5c83f171fff8430001e997b4,0.5229862674263074,-0.0002757593450382479,-0.35158485414263607,-0.39006080675393157,-0.07674184841687247
REGION_RATING_CLIENT_W_CITY,0.4999293104556263,-0.002495700069885,-0.3697177632191759,-0.4046446565055833,-0.0830507325013565,0.5,3,5c83f171fff8430001e997b4,0.4967819939033733,-0.0015015893147644333,-0.3732337920557873,-0.40945467798391205,-0.08076510276872037
OBS_30_CNT_SOCIAL_CIRCLE,0.946846253363282,-0.0062242199232024,-0.0466973995313282,-0.0297331631345827,-0.018058677871437,0.5,3,5c83f171fff8430001e997b4,0.9423655896241642,-0.0069373093191723,-0.040745446532043435,-0.0391911526645747,-0.0163053088624837
DEF_30_CNT_SOCIAL_CIRCLE,0.6721463072081506,-0.0194168746294917,-0.2056775924846464,-0.1629026005010523,-0.0770417608428535,0.5,3,5c83f171fff8430001e997b4,0.6768725268081003,-0.0191244208455437,-0.18480076576230817,-0.16764073781484248,-0.049956885819165
OBS_60_CNT_SOCIAL_CIRCLE,0.952853091034036,-0.0057100804939178,-0.0360191386397722,-0.0281061649405858,-0.0226416510574997,0.5,3,5c83f171fff8430001e997b4,0.944204049783029,-0.0065554627450602,-0.03581137128197693,-0.0356362126126014,-0.015843543592797802
DEF_60_CNT_SOCIAL_CIRCLE,0.6153122343155202,-0.0137248672858803,-0.2424081534904465,-0.1897314617912855,-0.1040021771413596,0.5,3,5c83f171fff8430001e997b4,0.6269697868650511,-0.013299602127032966,-0.21894157463460182,-0.18746985754692835,-0.0792950085997207
CODE_GENDER,0.7591541579583562,-0.0412813231902783,-0.1457396255142388,-0.1486052249076821,-0.0217535097155462,0.5,4,5c83f171fff8430001e997b4,0.759929909792159,-0.040855192962697254,-0.14067699462997937,-0.15048019054570766,-0.016633804300374852
NAME_FAMILY_STATUS,0.6653157957003066,-0.0419771545905981,-0.2185455956761729,-0.2502686323823081,-0.0487548516937139,0.5,4,5c83f171fff8430001e997b4,0.6612236004685481,-0.04166620864894435,-0.2124539162210208,-0.26292386511938687,-0.04294326464795847
AGE,0.464710657707449,-3.907602453853656e-05,-0.4027311463627496,-0.4208077388909729,-0.1009510095331968,0.5,4,5c83f171fff8430001e997b4,0.4670461754694898,0.0009412915582001658,-0.38971813569574365,-0.4316105034508251,-0.08386424897920568
REGION_RATING_CLIENT,0.5327711511789182,0.0004222011850898,-0.3397706184739866,-0.3849164422457416,-0.0750789259284404,0.5,4,5c83f171fff8430001e997b4,0.5254324883644601,-0.00010126921250623591,-0.3486312952254737,-0.3887747156268841,-0.07632611779476445
REGION_RATING_CLIENT_W_CITY,0.5081523276723277,4.751985079503811e-05,-0.3606902226224112,-0.4035321546385295,-0.0799299146867259,0.5,4,5c83f171fff8430001e997b4,0.4996245773456119,-0.0011143120233745654,-0.3700978996974432,-0.4079740471475664,-0.08055630574822176
OBS_30_CNT_SOCIAL_CIRCLE,0.9592141275339277,-0.0027675509261446,-0.01486031203027,-0.0314058092217858,-0.0112740947221711,0.5,4,5c83f171fff8430001e997b4,0.946577724101605,-0.005894869720915375,-0.03427416290660008,-0.03724481680387747,-0.01504750532740555
DEF_30_CNT_SOCIAL_CIRCLE,0.6618092047627676,-0.0202069809543866,-0.1877585378773427,-0.182070999224203,-0.0353017933862068,0.5,4,5c83f171fff8430001e997b4,0.6731066962967672,-0.019395060872754426,-0.1855402087910668,-0.17124830316718262,-0.04629311271092545
OBS_60_CNT_SOCIAL_CIRCLE,0.9600520413258056,-0.0024862731705028,-0.0253570115812745,-0.0193064465657767,-0.0080701754385965,0.5,4,5c83f171fff8430001e997b4,0.9481660476687233,-0.00553816535142085,-0.03319778135680133,-0.031553771100895224,-0.013900201554247475
DEF_60_CNT_SOCIAL_CIRCLE,0.5892742161187573,-0.0147857783284573,-0.2420120966358543,-0.2133716970598772,-0.0689930479085632,0.5,4,5c83f171fff8430001e997b4,0.6175458941784776,-0.01367114617738905,-0.22470920513491494,-0.19394531742516558,-0.07671951842693132
CODE_GENDER,0.7647346097107895,-0.0403560714681958,-0.1383682875632236,-0.1482056872379897,-0.0181439681562447,0.5,5,5c83f171fff8430001e997b4,0.7608908497758851,-0.04075536866379696,-0.14021525321662823,-0.15002528988416405,-0.01693583707154882
NAME_FAMILY_STATUS,0.6564472610007075,-0.0431041238611155,-0.2188054852805887,-0.2711439235495567,-0.0414159239265711,0.5,5,5c83f171fff8430001e997b4,0.66026833257498,-0.041953791691378584,-0.21372423003293436,-0.2645678768054208,-0.042637796503681005
AGE,0.4693915186297517,0.0023213083589474,-0.4011365640143119,-0.4339152877495678,-0.0991448822272972,0.5,5,5c83f171fff8430001e997b4,0.4675152441015421,0.0012172949183496128,-0.39200182135945727,-0.43207146031057364,-0.08692037562882397
REGION_RATING_CLIENT,0.526421737890161,-0.0015810913024456,-0.347360191577608,-0.395509410603978,-0.0768982581311663,0.5,5,5c83f171fff8430001e997b4,0.5256303382696002,-0.00039723363049410873,-0.3483770744959006,-0.39012165462230286,-0.07644054586204482
REGION_RATING_CLIENT_W_CITY,0.5021117249356813,-0.0019483156356417,-0.3683317636262648,-0.4120779479015511,-0.0821601351263849,0.5,5,5c83f171fff8430001e997b4,0.5001220068636257,-0.0012811127458279923,-0.3697446724832075,-0.4087948272983633,-0.08087707162385438
OBS_30_CNT_SOCIAL_CIRCLE,0.9239777815894428,-0.0093138847270704,-0.0353273481065301,-0.0752222081557421,-0.0340733763175418,0.5,5,5c83f171fff8430001e997b4,0.9420577355991725,-0.006578672722146381,-0.034484799946586084,-0.0448402950742504,-0.0188526795254328
DEF_30_CNT_SOCIAL_CIRCLE,0.6360976170100511,-0.0218235834693001,-0.2222990652927126,-0.1909388749160297,-0.0593892545555315,0.5,5,5c83f171fff8430001e997b4,0.665704880439424,-0.01988076539206356,-0.19289198009139596,-0.17518641751695202,-0.048912341079846655
OBS_60_CNT_SOCIAL_CIRCLE,0.9295769315144772,-0.0086739729457585,-0.0330400800072913,-0.0621620310836788,-0.023943468715697,0.5,5,5c83f171fff8430001e997b4,0.944448224437874,-0.00616532687028838,-0.03316624108689932,-0.03767542309745194,-0.01590885498653738
DEF_60_CNT_SOCIAL_CIRCLE,0.5390718552071944,-0.0166558003442193,-0.2952875456852843,-0.2385966809265974,-0.0962899099066479,0.5,5,5c83f171fff8430001e997b4,0.6018510863842209,-0.0142680770107551,-0.23882487324498883,-0.20287559012545192,-0.08063359672287465
CODE_GENDER,0.7532805906015132,-0.0423271860635732,-0.1476159619803951,-0.1557674934597011,-0.0183784226346802,0.5,6,5c83f171fff8430001e997b4,0.7596224732468232,-0.04101733823042633,-0.14144870467725604,-0.15098232381342022,-0.017176267998737383
NAME_FAMILY_STATUS,0.6633406755966624,-0.0443981967309385,-0.2187209636614535,-0.2548726493462898,-0.0444938723488983,0.5,6,5c83f171fff8430001e997b4,0.6607803897452603,-0.042361192531305235,-0.2145570189710209,-0.2629520055622323,-0.042947142477883886
AGE,0.4583184215448465,-0.0004883470427975,-0.4110192247169192,-0.4287868888145712,-0.1084497937211298,0.5,6,5c83f171fff8430001e997b4,0.4659824403420929,0.0009330212581584273,-0.39517138858570094,-0.43152403172790654,-0.09050861197754162
REGION_RATING_CLIENT,0.5280584941680938,-0.0011353381349854,-0.338316276734119,-0.3962260749242595,-0.067612304983965,0.5,6,5c83f171fff8430001e997b4,0.5260350309193492,-0.000520251047909324,-0.34670027486893695,-0.3911390580059623,-0.07496917238236485
REGION_RATING_CLIENT_W_CITY,0.5030967865953289,-0.0021084192372132,-0.3575956572587739,-0.4144319024398135,-0.0698122675306807,0.5,6,5c83f171fff8430001e997b4,0.5006178034855763,-0.0014189971610588604,-0.3677198366124686,-0.40973433982193835,-0.07903293760832543
