participant_id,iteration,fs,consistency_10,consistency_100,theil_index,CMA_consistency_10,CMA_consistency_100,CMA_theil_index
,0,0.5,0.5877166666666667,0.5315716666666667,0.3006209622009327,,,
5c83f171fff8430001e997b4,1,0.5,0.5863966666666667,0.5300469999999999,0.306240748394224,0.5863966666666667,0.5300469999999999,0.306240748394224
5c83f171fff8430001e997b4,2,0.5,0.5862499999999999,0.530904,0.3035077008244741,0.5863233333333333,0.5304755,0.30487422460934904
5c83f171fff8430001e997b4,3,0.5,0.58646,0.5295626666666666,0.3054177421963727,0.5863688888888888,0.5301712222222222,0.30505539713835694
5c83f171fff8430001e997b4,4,0.5,0.5870633333333333,0.5284523333333333,0.3081155447875698,0.5865425,0.5297415,0.3058204340506602
5c83f171fff8430001e997b4,5,0.5,0.58636,0.5289613333333334,0.3082428137005802,0.586506,0.5295854666666667,0.3063049099806442
5c83f171fff8430001e997b4,6,0.5,0.5875866666666667,0.529476,0.3052732915677618,0.5866861111111111,0.5295672222222222,0.30613297357849706
5c83f171fff8430001e997b4,7,0.5,0.5869933333333334,0.5293893333333333,0.3063636641694849,0.58673,0.5295418095238095,0.3061659293772096
5c69824b98f65b0001353794,1,0.5,0.5877833333333333,0.5297206666666666,0.3084298635356358,0.5877833333333333,0.5297206666666666,0.3084298635356358
5c69824b98f65b0001353794,2,0.5,0.5893166666666667,0.5319043333333333,0.3014745663054154,0.58855,0.5308124999999999,0.3049522149205256
5c69824b98f65b0001353794,3,0.5,0.5874300000000001,0.5297163333333333,0.3061535174957283,0.5881766666666667,0.5304471111111111,0.30535264911225984
5c69824b98f65b0001353794,4,0.5,0.5867566666666667,0.5292806666666667,0.3083708978351405,0.5878216666666667,0.5301555,0.30610721129298
5c69824b98f65b0001353794,5,0.5,0.5864,0.5301793333333333,0.3068862743311233,0.5875373333333334,0.5301602666666667,0.30626302390060867
5c69824b98f65b0001353794,6,0.5,0.5890066666666667,0.530803,0.3031635841679777,0.5877822222222223,0.5302673888888889,0.3057464506118368
5c69824b98f65b0001353794,7,0.5,0.5876766666666666,0.5301973333333333,0.3062322510931857,0.5877671428571428,0.530257380952381,0.30581585068060096
5c69824b98f65b0001353794,8,0.5,0.5879833333333333,0.5298136666666666,0.3057382828644016,0.5877941666666667,0.5302019166666667,0.305806154703576
5c69824b98f65b0001353794,9,0.5,0.5868800000000001,0.5299156666666667,0.3068466641060667,0.5876925925925927,0.530170111111111,0.3059217668594083
5c69824b98f65b0001353794,10,0.5,0.58724,0.5290953333333333,0.3070420253686947,0.5876473333333333,0.5300626333333334,0.306033792710337
5c69824b98f65b0001353794,11,0.5,0.5874566666666666,0.5292033333333332,0.3075473199418547,0.58763,0.5299845151515151,0.3061713860950204
5c69824b98f65b0001353794,12,0.5,0.5881033333333334,0.5301696666666667,0.306421885654423,0.5876694444444445,0.5299999444444444,0.30619226105830394
5c69824b98f65b0001353794,13,0.5,0.58738,0.5295706666666666,0.3077007237502704,0.5876471794871795,0.5299669230769231,0.30630829664999365
5c69824b98f65b0001353794,14,0.5,0.5866266666666666,0.5295783333333334,0.3067905210601269,0.5875742857142858,0.5299391666666666,0.3063427412507175
5c69824b98f65b0001353794,15,0.5,0.5866433333333334,0.528194,0.3103022872857399,0.5875122222222223,0.5298228222222222,0.30660671098638564
