Feature,DemographicParityRatio,ConditionalDemographicDisparity,EqualOpportunityDifference,AverageOddsDifference,PredictiveParity,fs,iteration,participant_id
WEEKDAY_APPR_PROCESS_START,0.917617947118466,0.00035531573003219836,0.041383098204277546,0.04706501709272923,0.020686700356478793,0.5,0,
ORGANIZATION_TYPE,0.0,0.005445631170827287,1.0,1.0,0.25,0.5,0,
CNT_CHILDREN,0.8183127458040215,-0.0059415434685879,0.6796098970561676,0.5714483051714404,0.8337672409017892,0.5,1208,
AMT_INCOME_TOTAL,0.7225368251373031,0.01421835321794043,0.184272313716774,0.2017115273888137,0.0341745579189785,0.5,1208,
AMT_CREDIT,0.6547660276188437,0.019953253945043443,0.2234493144383557,0.28392876876410283,0.03137201745733609,0.5,1208,
AMT_ANNUITY,0.7357030844600405,0.026943232599044572,0.1755903349807798,0.20228871563597986,0.040054047508971236,0.5,1208,
AMT_GOODS_PRICE,0.6240601570606816,0.0762123599680608,0.26056305816373926,0.34145913336412703,0.03681089206165733,0.5,1208,
REGION_POPULATION_RELATIVE,0.7828469929758805,0.006185898878363857,0.13699671649625922,0.14030078977162005,0.03960978820363581,0.5,1208,
AGE,0.4452476809985669,-0.0010496369066304832,0.40419760857288894,0.43360003480326154,0.07649819494584831,0.5,1208,
YEARS_EMPLOYED,0.5407649410255145,0.15306760210864434,0.3715045108757232,0.44703901230979853,0.0826450429578145,0.5,1208,
YEARS_REGISTRATION,0.6922792619635653,0.03034979485520762,0.20232762633030643,0.2571159562539441,0.026077845656806375,0.5,1208,
YEARS_ID_PUBLISH,0.705415796629915,-0.018616222088919304,0.18236457952939322,0.1903980778518533,0.029945288823416516,0.5,1208,
FLAG_MOBIL,0.0,-8.536224460755085e-05,0.6787654760844393,,,0.5,1208,
FLAG_EMP_PHONE,0.7175031030793496,0.08613784856294011,0.1815750902287917,0.24382842231280621,0.010257219995957523,0.5,1208,
FLAG_WORK_PHONE,0.8387262130051042,-0.04111648845094676,0.08937606935794618,0.0829997650871685,0.03472598443338215,0.5,1208,
FLAG_CONT_MOBILE,0.8072912144789126,0.0010738748433543302,0.10717950679133914,0.17015224585410044,0.008497752932149605,0.5,1208,
FLAG_PHONE,0.8505555100800967,0.03857408492584889,0.08748458958287342,0.09908656702078938,0.007149102929358109,0.5,1208,
FLAG_EMAIL,0.9045279887550682,0.013320085148454765,0.0571403613249164,0.0650546757038914,0.004008902145251292,0.5,1208,
CNT_FAM_MEMBERS,0.8181888735218678,-0.026876706028664397,0.07988299865935966,0.10305433864203198,0.028607770467435123,0.5,1208,
REGION_RATING_CLIENT,0.5212488606854804,-0.0012842840571332583,0.34506387493463364,0.39727605193850823,0.07049719056412684,0.5,1208,
REGION_RATING_CLIENT_W_CITY,0.49216917197862603,-0.002979860747526857,0.37011795227400524,0.4196910459394131,0.07506619386024904,0.5,1208,
HOUR_APPR_PROCESS_START,0.8030778504875848,0.0023552515634557704,0.12029071358888566,0.12274489493745924,0.016690408525464218,0.5,1208,
REG_REGION_NOT_LIVE_REGION,0.9867843297064871,-0.0005332697778091736,0.021777130593636063,0.04014244761459909,0.05171609447402836,0.5,1208,
REG_REGION_NOT_WORK_REGION,0.9770240906739986,-0.002664089254655879,0.031223485829233844,0.039896276952951365,0.03488700725941063,0.5,1208,
LIVE_REGION_NOT_WORK_REGION,0.9946422582873315,0.0005145889236508296,0.014056793426820868,0.03257489455701154,0.016830758222874165,0.5,1208,
REG_CITY_NOT_LIVE_CITY,0.5915042377514372,-0.07004412772024206,0.24470433764849941,0.2199825339376593,0.05766142630226512,0.5,1208,
REG_CITY_NOT_WORK_CITY,0.6771410457484464,-0.08490342766221022,0.1964964799974036,0.18891226816419893,0.03367626296092496,0.5,1208,
LIVE_CITY_NOT_WORK_CITY,0.7677827558912366,-0.059148693762273295,0.13773255044080024,0.12921815194531608,0.025213376642523544,0.5,1208,
OBS_30_CNT_SOCIAL_CIRCLE,0.9244780670889045,-0.017056018806105903,0.04419190726304256,0.04271494372929521,0.006641755479496414,0.5,1208,
DEF_30_CNT_SOCIAL_CIRCLE,0.7071988427241774,-0.015164886689961382,0.147004296825322,0.15586303395288856,0.028757844955965006,0.5,1208,
OBS_60_CNT_SOCIAL_CIRCLE,0.9270358525566287,-0.017447223545841745,0.0423790184757884,0.04090861938646059,0.005474319618592349,0.5,1208,
DEF_60_CNT_SOCIAL_CIRCLE,0.7115019692896735,-0.04948044779844247,0.17467038725179307,0.15794028587851264,0.025082901952930503,0.5,1208,
YEARS_LAST_PHONE_CHANGE,0.6558619295783223,0.07023975175966603,0.22908187822005366,0.27102935898905034,0.04490200006626832,0.5,1208,
AMT_REQ_CREDIT_BUREAU_HOUR,0.2508090614886731,-0.07540655817403882,0.36946707399864226,0.4494394193522623,0.1747572815533981,0.5,1208,
AMT_REQ_CREDIT_BUREAU_DAY,0.4693026076409946,-0.0780795503647884,0.20363395765472314,0.3185541291201397,0.2142857142857143,0.5,1208,
AMT_REQ_CREDIT_BUREAU_WEEK,0.880195341731105,-0.07261244295133397,0.1232628398791541,0.19524470227230062,0.051585321914580984,0.5,1208,
AMT_REQ_CREDIT_BUREAU_MON,0.849748670017733,-0.03553774036859743,0.11397658515627795,0.11698694245180571,0.028877709288416598,0.5,1208,
AMT_REQ_CREDIT_BUREAU_QRT,0.8892492049068604,-0.028786767112816428,0.06574766880719685,0.07233322310704762,0.035095946860200566,0.5,1208,
AMT_REQ_CREDIT_BUREAU_YEAR,0.8608815903197925,-0.06216418969682186,0.08109571507129032,0.07825479170604291,0.025979999013706845,0.5,1208,
NAME_CONTRACT_TYPE,0.7828346002116808,0.045978965121510486,0.133932025762438,0.15368201006233245,0.04484647291965094,0.5,1208,
CODE_GENDER,0.761146391069833,-0.04008238867483047,0.1421028456878607,0.14523979370692094,0.02143670625219396,0.5,1208,
FLAG_OWN_CAR,0.7301859559514294,0.04896011727436138,0.16786540623001234,0.19111567127634765,0.022343251574687528,0.5,1208,
FLAG_OWN_REALTY,0.9646597819341776,-0.007520850736593403,0.021411982430453835,0.01725103359215549,0.006555248580955686,0.5,1208,
NAME_TYPE_SUITE,0.6961136424551059,0.013919568520094855,0.40290088638195004,0.3740694908100226,0.13749999999999996,0.5,1208,
NAME_INCOME_TYPE,0.0,0.08148142360290563,0.4070251517779705,0.541197025378202,0.17686010113171202,0.5,1208,
NAME_EDUCATION_TYPE,0.3743315508021391,0.09571386625134819,0.47248153102827106,0.6386797899043795,0.13325652841781865,0.5,1208,
NAME_FAMILY_STATUS,0.6442397741589916,-0.04117718644886892,0.22819802207911677,0.2802328868508535,0.033917543464391464,0.5,1208,
NAME_HOUSING_TYPE,0.5576688187052871,-0.05027440412891369,0.25045470319748614,0.3633586647300562,0.11141906873614194,0.5,1208,
OCCUPATION_TYPE,0.23637370018408876,-0.005296800032925902,0.6181434599156119,0.6309503095683444,0.19521387424929526,0.5,1208,
WEEKDAY_APPR_PROCESS_START,0.9374351817883009,0.0005306941821507459,0.031626853657979126,0.02750512055193327,0.024626947387107467,0.5,1208,
ORGANIZATION_TYPE,0.3333333333333333,0.0047931063554011505,0.6666666666666667,0.8333333333333334,0.33333333333333337,0.5,1208,
